id,phase_code,phase_label,cargo_code,cargo_label,trigger_code,trigger_label,context_code,context_label,text,eusotrip_coverage,eusotrip_evidence,uber_freight,cloudtrucks,severity,gap_note
S-07-03-02-D,07,Document exchange,03,Flatbed,02,Weather delay,D,Multi-stop / chain,[Document exchange] · Flatbed · Weather delay · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while weather delay unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-03-A,07,Document exchange,03,Flatbed,03,Mechanical breakdown,A,Direct shipper→driver,[Document exchange] · Flatbed · Mechanical breakdown · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while mechanical breakdown unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-03-B,07,Document exchange,03,Flatbed,03,Mechanical breakdown,B,Broker-routed,[Document exchange] · Flatbed · Mechanical breakdown · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while mechanical breakdown unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-03-C,07,Document exchange,03,Flatbed,03,Mechanical breakdown,C,Catalyst-managed,[Document exchange] · Flatbed · Mechanical breakdown · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while mechanical breakdown unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-03-D,07,Document exchange,03,Flatbed,03,Mechanical breakdown,D,Multi-stop / chain,[Document exchange] · Flatbed · Mechanical breakdown · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while mechanical breakdown unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-04-A,07,Document exchange,03,Flatbed,04,Traffic / road closure,A,Direct shipper→driver,[Document exchange] · Flatbed · Traffic / road closure · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while traffic / road closure unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-04-B,07,Document exchange,03,Flatbed,04,Traffic / road closure,B,Broker-routed,[Document exchange] · Flatbed · Traffic / road closure · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while traffic / road closure unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-04-C,07,Document exchange,03,Flatbed,04,Traffic / road closure,C,Catalyst-managed,[Document exchange] · Flatbed · Traffic / road closure · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while traffic / road closure unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-04-D,07,Document exchange,03,Flatbed,04,Traffic / road closure,D,Multi-stop / chain,[Document exchange] · Flatbed · Traffic / road closure · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while traffic / road closure unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-05-A,07,Document exchange,03,Flatbed,05,Accident / incident,A,Direct shipper→driver,[Document exchange] · Flatbed · Accident / incident · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while accident / incident unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-05-B,07,Document exchange,03,Flatbed,05,Accident / incident,B,Broker-routed,[Document exchange] · Flatbed · Accident / incident · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while accident / incident unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-05-C,07,Document exchange,03,Flatbed,05,Accident / incident,C,Catalyst-managed,[Document exchange] · Flatbed · Accident / incident · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while accident / incident unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-05-D,07,Document exchange,03,Flatbed,05,Accident / incident,D,Multi-stop / chain,[Document exchange] · Flatbed · Accident / incident · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while accident / incident unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-06-A,07,Document exchange,03,Flatbed,06,Customs hold,A,Direct shipper→driver,[Document exchange] · Flatbed · Customs hold · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while customs hold unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-06-B,07,Document exchange,03,Flatbed,06,Customs hold,B,Broker-routed,[Document exchange] · Flatbed · Customs hold · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while customs hold unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-06-C,07,Document exchange,03,Flatbed,06,Customs hold,C,Catalyst-managed,[Document exchange] · Flatbed · Customs hold · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while customs hold unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-06-D,07,Document exchange,03,Flatbed,06,Customs hold,D,Multi-stop / chain,[Document exchange] · Flatbed · Customs hold · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while customs hold unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-07-A,07,Document exchange,03,Flatbed,07,Missed appointment,A,Direct shipper→driver,[Document exchange] · Flatbed · Missed appointment · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while missed appointment unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-07-B,07,Document exchange,03,Flatbed,07,Missed appointment,B,Broker-routed,[Document exchange] · Flatbed · Missed appointment · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while missed appointment unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-07-C,07,Document exchange,03,Flatbed,07,Missed appointment,C,Catalyst-managed,[Document exchange] · Flatbed · Missed appointment · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while missed appointment unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-07-D,07,Document exchange,03,Flatbed,07,Missed appointment,D,Multi-stop / chain,[Document exchange] · Flatbed · Missed appointment · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while missed appointment unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-08-A,07,Document exchange,03,Flatbed,08,Document defect,A,Direct shipper→driver,[Document exchange] · Flatbed · Document defect · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while document defect unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-08-B,07,Document exchange,03,Flatbed,08,Document defect,B,Broker-routed,[Document exchange] · Flatbed · Document defect · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while document defect unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-08-C,07,Document exchange,03,Flatbed,08,Document defect,C,Catalyst-managed,[Document exchange] · Flatbed · Document defect · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while document defect unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-08-D,07,Document exchange,03,Flatbed,08,Document defect,D,Multi-stop / chain,[Document exchange] · Flatbed · Document defect · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while document defect unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-09-A,07,Document exchange,03,Flatbed,09,Route deviation,A,Direct shipper→driver,[Document exchange] · Flatbed · Route deviation · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while route deviation unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-09-B,07,Document exchange,03,Flatbed,09,Route deviation,B,Broker-routed,[Document exchange] · Flatbed · Route deviation · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while route deviation unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-09-C,07,Document exchange,03,Flatbed,09,Route deviation,C,Catalyst-managed,[Document exchange] · Flatbed · Route deviation · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while route deviation unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-09-D,07,Document exchange,03,Flatbed,09,Route deviation,D,Multi-stop / chain,[Document exchange] · Flatbed · Route deviation · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while route deviation unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-10-A,07,Document exchange,03,Flatbed,10,HOS violation risk,A,Direct shipper→driver,[Document exchange] · Flatbed · HOS violation risk · Direct shipper→driver: a shipper and driver execute the document exchange step on a flatbed load while hos violation risk unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-10-B,07,Document exchange,03,Flatbed,10,HOS violation risk,B,Broker-routed,[Document exchange] · Flatbed · HOS violation risk · Broker-routed: a shipper and driver execute the document exchange step on a flatbed load while hos violation risk unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-10-C,07,Document exchange,03,Flatbed,10,HOS violation risk,C,Catalyst-managed,[Document exchange] · Flatbed · HOS violation risk · Catalyst-managed: a shipper and driver execute the document exchange step on a flatbed load while hos violation risk unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-03-10-D,07,Document exchange,03,Flatbed,10,HOS violation risk,D,Multi-stop / chain,[Document exchange] · Flatbed · HOS violation risk · Multi-stop / chain: a shipper and driver execute the document exchange step on a flatbed load while hos violation risk unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-07-04-01-A,07,Document exchange,04,Tanker — petroleum,01,Happy path,A,Direct shipper→driver,[Document exchange] · Tanker — petroleum · Happy path · Direct shipper→driver: a shipper and driver execute the document exchange step on a tanker — petroleum load while happy path unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
